,result,golddiffat10,xpdiffat10,golddiffat15,xpdiffat15
11378,1,-857.0,-733.0,59.0,-1601.0
11380,0,573.0,225.0,-305.0,113.0
11382,0,569.0,-385.0,650.0,-18.0
11384,1,-1450.0,-1132.0,-1680.0,-1791.0
11386,1,-547.0,-417.0,-736.0,-1796.0
11388,0,-1169.0,-1784.0,-4522.0,-2137.0
11390,1,1562.0,903.0,2521.0,1060.0
11392,1,747.0,-803.0,3201.0,1256.0
11394,0,-1816.0,-1545.0,-1563.0,-81.0
11396,1,2332.0,859.0,3972.0,795.0
11398,1,2128.0,615.0,2647.0,1319.0
11400,1,-1992.0,-2045.0,-827.0,-568.0
11402,0,2226.0,135.0,4383.0,1022.0
11404,0,-2105.0,66.0,-1363.0,879.0
11406,0,370.0,318.0,1066.0,266.0
11408,1,756.0,890.0,2690.0,2700.0
11410,0,275.0,-1118.0,-425.0,-2249.0
11412,1,1356.0,-1081.0,1425.0,-2134.0
11414,1,3507.0,2139.0,6339.0,4087.0
11416,1,3676.0,2206.0,7065.0,2925.0
11418,0,-2461.0,-2401.0,-3983.0,-2870.0
11420,0,-1506.0,-904.0,-2116.0,81.0
11422,0,-1601.0,-1624.0,-348.0,1301.0
11424,1,860.0,944.0,2927.0,909.0
11426,0,509.0,190.0,2206.0,2026.0
11428,1,949.0,439.0,1898.0,386.0
11430,1,827.0,1137.0,-569.0,-1469.0
11432,0,-764.0,-650.0,-680.0,-1035.0
11434,1,988.0,172.0,3567.0,1132.0
11436,1,1074.0,725.0,594.0,-103.0
11438,1,1051.0,271.0,1293.0,-481.0
11440,0,-2025.0,-1528.0,-5088.0,-3209.0
11442,1,-819.0,487.0,-1244.0,-654.0
11444,0,1426.0,927.0,2030.0,1067.0
11446,1,803.0,586.0,1701.0,1450.0
11448,1,-500.0,-563.0,452.0,483.0
11450,1,821.0,948.0,92.0,424.0
11452,1,,,,
11454,1,-2767.0,-1816.0,-6840.0,-4584.0
11456,1,1060.0,593.0,6165.0,3052.0
11458,0,613.0,586.0,-1184.0,-1101.0
11460,0,-1433.0,-2108.0,-3279.0,-2027.0
11462,0,-1788.0,-1261.0,-4753.0,-1564.0
11464,0,-2118.0,-1841.0,-3258.0,-2847.0
11466,1,-252.0,-1021.0,857.0,481.0
11468,1,-579.0,-366.0,141.0,711.0
11470,1,-108.0,694.0,-417.0,667.0
11472,1,-946.0,-1425.0,-749.0,-1599.0
11474,0,-798.0,-87.0,-3144.0,-1046.0
11476,1,2657.0,986.0,2025.0,1367.0
11478,0,-699.0,-650.0,-1475.0,-813.0
11480,1,124.0,395.0,482.0,444.0
11482,0,-142.0,308.0,-5002.0,-4956.0
11484,0,-2864.0,-1626.0,-5785.0,-6183.0
11486,0,1834.0,1127.0,2294.0,8.0
11488,0,-966.0,-1390.0,-1988.0,-1734.0
11490,1,-867.0,-1055.0,3.0,-511.0
11492,1,1745.0,1650.0,539.0,-529.0
11494,1,-217.0,117.0,1627.0,571.0
11496,1,804.0,1625.0,-299.0,21.0
11498,1,908.0,246.0,2322.0,-1052.0
11500,1,1729.0,1136.0,4580.0,3285.0
11502,0,-961.0,-1417.0,-2922.0,-1416.0
11504,0,359.0,756.0,1622.0,2487.0
11506,0,-668.0,-334.0,-2164.0,-1492.0
11508,0,-223.0,-233.0,2694.0,1056.0
11510,1,942.0,1279.0,2968.0,1067.0
11512,1,1242.0,749.0,548.0,1870.0
11514,1,-884.0,-270.0,2569.0,3261.0
11516,1,723.0,991.0,611.0,2035.0
11518,1,-2403.0,-356.0,-3110.0,-2811.0
11520,0,-2464.0,-860.0,-5042.0,-1567.0
11522,0,-417.0,-1008.0,-1483.0,-2884.0
11524,0,-1024.0,-1049.0,-4671.0,-3838.0
11526,0,-752.0,-522.0,-451.0,-2831.0
11528,1,1141.0,831.0,3974.0,825.0
11530,0,-1808.0,-2410.0,-2145.0,-1435.0
11532,1,1432.0,1283.0,3523.0,1538.0
11534,1,-120.0,-1122.0,-1124.0,-1119.0
11536,1,531.0,901.0,3434.0,1812.0
11538,1,-571.0,-792.0,-1007.0,-398.0
11540,0,-29.0,-736.0,-1801.0,-62.0
11542,1,-378.0,-246.0,-1288.0,-1470.0
11544,1,-637.0,-1271.0,125.0,-575.0
11546,0,-399.0,-1044.0,-1819.0,-1265.0
11548,1,-43.0,103.0,1727.0,931.0
11550,1,-723.0,-313.0,226.0,-617.0
11552,1,1782.0,1137.0,5171.0,4051.0
11554,1,-136.0,1621.0,1239.0,2740.0
11556,0,1148.0,1061.0,5064.0,2122.0
11558,0,-1216.0,-2677.0,-3466.0,-3721.0
11560,0,1407.0,217.0,3313.0,865.0
11562,1,1851.0,1497.0,4536.0,1798.0
11564,0,-2171.0,-1567.0,-2634.0,-1500.0
11566,1,486.0,674.0,2261.0,1648.0
11568,1,404.0,1436.0,26.0,1467.0
11570,1,1620.0,1078.0,325.0,-1208.0
11572,1,-297.0,-848.0,-539.0,-173.0
11574,0,-1561.0,-711.0,-5635.0,-2315.0
11576,0,906.0,648.0,1789.0,932.0
11578,0,133.0,-846.0,-306.0,-2161.0
11580,0,70.0,-38.0,2336.0,-229.0
11582,0,,,,
11584,0,-1659.0,-1390.0,-2759.0,-1328.0
11586,0,819.0,471.0,387.0,36.0
11588,0,-821.0,-1742.0,-4322.0,-3947.0
11590,1,-119.0,468.0,-1542.0,-422.0
11592,1,2632.0,1402.0,6825.0,4611.0
11594,1,397.0,-27.0,2692.0,456.0
11596,1,1210.0,784.0,4153.0,1926.0
11598,1,1421.0,471.0,4246.0,-17.0
11600,0,996.0,436.0,540.0,448.0
11602,1,908.0,-286.0,3177.0,-605.0
11604,0,-2178.0,-2168.0,-4470.0,-2601.0
11606,1,1040.0,933.0,4141.0,1399.0
11608,1,1854.0,110.0,2100.0,1992.0
11610,1,-839.0,-503.0,3056.0,2443.0
11612,1,2607.0,2732.0,5594.0,1635.0
11614,1,-1911.0,690.0,-1854.0,2002.0
11616,1,276.0,846.0,312.0,766.0
11618,1,,,,
11620,0,715.0,499.0,247.0,1749.0
11622,0,1806.0,738.0,1895.0,-157.0
11624,0,,,,
11626,1,1485.0,1378.0,2071.0,846.0
11628,1,-2017.0,-1313.0,-3143.0,-1092.0
11630,1,-961.0,-229.0,-2259.0,-471.0
11632,0,-1904.0,-1108.0,-2505.0,-54.0
11634,1,1579.0,774.0,-2722.0,-1449.0
11636,0,386.0,492.0,3049.0,2306.0
11638,1,790.0,-40.0,-355.0,-2903.0
11640,0,206.0,-928.0,-2051.0,-2280.0
11642,0,876.0,-575.0,-2950.0,-3418.0
11644,1,-113.0,-113.0,-360.0,382.0
11646,0,1615.0,716.0,3922.0,1645.0
11648,0,-554.0,-1180.0,-1468.0,-1145.0
11650,1,-674.0,-961.0,609.0,538.0
11652,0,-297.0,-160.0,-1538.0,-1148.0
11654,0,-913.0,-684.0,-1641.0,-1691.0
11656,1,913.0,-656.0,-607.0,-1956.0
11658,0,-1584.0,307.0,-313.0,979.0
11660,1,,,,
11662,1,-399.0,-656.0,-2865.0,-1930.0
11664,0,-1475.0,-728.0,-2837.0,39.0
11666,0,-159.0,417.0,86.0,-111.0
11668,1,475.0,655.0,-783.0,-157.0
11670,1,138.0,195.0,2515.0,1386.0
11672,0,-1152.0,-714.0,-3563.0,133.0
11674,0,-2380.0,-1227.0,-3462.0,-2248.0
11676,0,-2663.0,-1495.0,-3852.0,-2198.0
11678,1,4527.0,2556.0,7166.0,3692.0
11680,1,1201.0,598.0,3081.0,671.0
11682,0,-3916.0,-3093.0,-3748.0,-490.0
11684,1,-2996.0,-933.0,-1502.0,442.0
11686,0,253.0,-184.0,533.0,433.0
11688,1,1739.0,1132.0,2262.0,556.0
11690,1,3706.0,2163.0,6812.0,3527.0
11692,0,-3909.0,-1436.0,-7027.0,-4120.0
11694,0,-2564.0,-2379.0,-5167.0,-4312.0
11696,0,244.0,-1204.0,1423.0,-2153.0
11698,0,-1247.0,-607.0,-1489.0,-542.0
11700,0,-1017.0,-638.0,-2219.0,-570.0
11702,1,-1332.0,-395.0,-679.0,170.0
11704,1,915.0,471.0,3939.0,2330.0
11706,1,1134.0,139.0,2445.0,1285.0
11708,0,-1102.0,-697.0,-2765.0,-781.0
11710,0,-881.0,657.0,-1280.0,-815.0
11712,0,658.0,742.0,-567.0,-315.0
11714,1,606.0,392.0,1600.0,1291.0
11716,1,1862.0,1252.0,2793.0,1547.0
11718,1,-884.0,-118.0,-2330.0,273.0
11720,1,701.0,1009.0,2665.0,1879.0
11722,1,971.0,251.0,-1956.0,-1789.0
11724,1,1748.0,280.0,3156.0,2194.0
11726,1,1210.0,777.0,1387.0,588.0
11728,1,14.0,-50.0,496.0,-1536.0
11730,0,-1463.0,-1239.0,-3211.0,-3238.0
11732,0,-1620.0,-1045.0,-2733.0,-3748.0
11734,0,-1125.0,-713.0,-1146.0,-1248.0
11736,0,291.0,270.0,3011.0,1382.0
11738,1,756.0,991.0,2832.0,2447.0
11740,1,3222.0,916.0,4668.0,2613.0
11742,0,-83.0,-1005.0,1505.0,-1264.0
11744,1,1352.0,786.0,4725.0,2923.0
11746,1,2458.0,2333.0,6476.0,4204.0
11748,0,-2573.0,-2468.0,-4872.0,-2924.0
11750,0,378.0,-773.0,454.0,-1827.0
11752,0,1468.0,563.0,742.0,-550.0
11754,1,2136.0,738.0,2515.0,-1563.0
11756,0,917.0,1221.0,-2592.0,-646.0
11758,1,1202.0,-482.0,1069.0,508.0
11760,1,-593.0,-890.0,-1455.0,-2410.0
11762,0,875.0,-475.0,764.0,-1060.0
11764,1,31.0,581.0,3094.0,1085.0
11766,0,-68.0,-378.0,136.0,-1545.0
11768,1,930.0,311.0,3050.0,156.0
11770,0,-1148.0,-421.0,-2829.0,-1147.0
11772,0,1085.0,890.0,1444.0,467.0
11774,0,16.0,-232.0,-2396.0,-2004.0
11776,0,-1643.0,-1106.0,-1391.0,-2433.0
11778,0,-270.0,-238.0,-922.0,-1257.0
11780,1,1608.0,1181.0,1817.0,-353.0
11782,1,1637.0,1008.0,5738.0,5514.0
11784,0,-25.0,-572.0,524.0,-790.0
11786,1,1124.0,795.0,2102.0,1812.0
11788,0,-759.0,161.0,1049.0,1849.0
11790,1,2580.0,2847.0,4794.0,3926.0
11792,1,2468.0,294.0,2251.0,-628.0
11794,0,-1678.0,-2043.0,-2117.0,-1240.0
11796,1,2835.0,2396.0,7022.0,5261.0
11798,0,1472.0,462.0,558.0,-1562.0
11800,0,-1173.0,189.0,-691.0,386.0
11802,1,-308.0,220.0,128.0,628.0
11804,0,-1059.0,-1266.0,-2601.0,-1827.0
11806,0,-2039.0,-2681.0,-409.0,-1294.0
11808,1,,,,
11810,0,856.0,250.0,3447.0,1584.0
11812,0,-402.0,295.0,-475.0,-1366.0
11814,0,2798.0,1216.0,4426.0,3901.0
11816,1,887.0,370.0,1450.0,1159.0
11818,1,-122.0,-191.0,-1757.0,-206.0
11820,1,-1246.0,416.0,112.0,2426.0
11822,0,211.0,80.0,1365.0,588.0
11824,1,2099.0,2262.0,3102.0,3277.0
11826,0,59.0,-801.0,307.0,-1016.0
11828,1,1317.0,1002.0,2064.0,1922.0
11830,0,967.0,-359.0,-798.0,-1360.0
11832,0,-373.0,-1284.0,-2837.0,-1437.0
11834,0,-188.0,186.0,-426.0,-320.0
11836,1,404.0,-16.0,281.0,-932.0
11838,1,-829.0,-261.0,-1036.0,-200.0
11840,1,986.0,1008.0,1634.0,1350.0
11842,1,485.0,232.0,2026.0,622.0
11844,0,1046.0,466.0,1429.0,822.0
11846,0,1829.0,1506.0,2253.0,-340.0
11848,0,868.0,1274.0,1566.0,690.0
11850,1,1294.0,-369.0,1670.0,-462.0
11852,0,69.0,-645.0,1385.0,-949.0
11854,1,1249.0,1243.0,4592.0,3636.0
11855,1,1249.0,1243.0,4592.0,3636.0
11858,1,1799.0,539.0,1761.0,-448.0
11860,0,-182.0,821.0,1740.0,1351.0
11862,1,2001.0,759.0,2425.0,1159.0
11864,1,1764.0,283.0,5791.0,1863.0
11866,1,881.0,-672.0,-693.0,1456.0
11868,0,706.0,-458.0,-2808.0,-3735.0
11870,0,417.0,-1138.0,-626.0,-1541.0
11872,1,-953.0,-468.0,-3160.0,-1724.0
11874,1,2345.0,1677.0,3606.0,1269.0
11876,1,2678.0,462.0,2027.0,-320.0
11878,0,-882.0,-589.0,-6107.0,-5076.0
11880,1,1845.0,1901.0,910.0,73.0
11882,1,2611.0,245.0,4374.0,-312.0
11884,1,962.0,451.0,2155.0,-736.0
11886,1,-313.0,264.0,200.0,-725.0
11888,0,-1737.0,-938.0,-4029.0,-1560.0
11890,0,-1027.0,-652.0,211.0,2020.0
11892,1,890.0,1184.0,520.0,-524.0
11894,1,1037.0,160.0,728.0,-169.0
11896,1,1961.0,1955.0,2578.0,1408.0
11898,0,-3770.0,-1580.0,-5516.0,-3386.0
11900,0,-1200.0,-1130.0,-2107.0,-1792.0
11902,1,1037.0,1346.0,5080.0,4648.0
11904,1,-1277.0,227.0,197.0,45.0
11906,0,-1840.0,-1226.0,-7050.0,-6139.0
11908,1,-144.0,-1358.0,-181.0,-1231.0
11910,0,-2044.0,-731.0,-1304.0,748.0
11912,0,-1547.0,-1109.0,-2369.0,-2163.0
11914,1,611.0,803.0,-139.0,1196.0
11916,1,530.0,967.0,-771.0,447.0
11918,0,28.0,409.0,-361.0,468.0
11920,0,502.0,124.0,223.0,128.0
11922,1,58.0,281.0,2802.0,2351.0
11924,0,-27.0,611.0,-1008.0,-1383.0
11926,0,-611.0,-385.0,-583.0,579.0
11928,0,-2089.0,-2124.0,-4856.0,-3171.0
11930,0,222.0,1127.0,2150.0,2058.0
11932,1,1221.0,852.0,2319.0,2077.0
11934,0,-1514.0,-482.0,-2705.0,-1508.0
11936,1,1111.0,783.0,2926.0,1691.0
11938,1,-1177.0,-2073.0,-1486.0,-1443.0
11940,0,65.0,-212.0,204.0,-1202.0
11942,1,555.0,657.0,2888.0,1991.0
11944,0,-824.0,-1344.0,-3435.0,-3971.0
11946,0,-1649.0,-2132.0,-3885.0,-4796.0
11948,0,-507.0,-263.0,-383.0,-2120.0
11950,1,1033.0,-309.0,413.0,218.0
11952,1,1090.0,323.0,2064.0,-235.0
11954,0,2293.0,505.0,104.0,-1172.0
11956,1,-2425.0,-1713.0,-1333.0,-1847.0
11958,0,-1577.0,-609.0,-2962.0,-1524.0
11960,1,-374.0,-363.0,1993.0,1029.0
11962,0,-708.0,-657.0,-2290.0,-353.0
11964,0,-1443.0,-574.0,-5065.0,-2017.0
11966,0,1063.0,547.0,1677.0,-947.0
11968,1,309.0,-179.0,803.0,-1003.0
11970,1,2007.0,1458.0,3357.0,907.0
11972,1,1055.0,708.0,482.0,-170.0
11974,0,944.0,805.0,861.0,-179.0
11976,0,-1626.0,-990.0,-2049.0,-619.0
11978,1,336.0,594.0,2377.0,833.0
11980,0,946.0,1817.0,2937.0,2967.0
11982,1,981.0,-55.0,2098.0,56.0
11984,1,137.0,862.0,2582.0,2703.0
11986,0,1132.0,2685.0,165.0,2190.0
11988,0,-1338.0,-169.0,526.0,1471.0
11990,0,140.0,-520.0,-329.0,490.0
11992,0,-695.0,-123.0,-2153.0,-1901.0
11994,0,-282.0,-487.0,1308.0,114.0
11996,1,-325.0,-318.0,-541.0,1364.0
11998,1,660.0,1774.0,2873.0,2192.0
12000,1,-704.0,-956.0,-3331.0,-2479.0
12002,0,-1304.0,-475.0,-4506.0,-2741.0
12004,1,2063.0,1230.0,2799.0,1087.0
12006,1,32.0,2077.0,3330.0,4368.0
12008,1,1617.0,1181.0,3647.0,1395.0
12010,1,803.0,749.0,2084.0,2351.0
12012,1,1311.0,1881.0,5599.0,2880.0
12014,1,342.0,-1453.0,1518.0,-1431.0
12016,1,532.0,221.0,-1402.0,-2471.0
12018,1,250.0,1073.0,2254.0,1603.0
12020,1,2286.0,315.0,6462.0,2319.0
12022,0,-669.0,-438.0,-1293.0,-1978.0
12024,0,533.0,-67.0,571.0,108.0
12026,1,743.0,954.0,199.0,2821.0
12028,0,-1094.0,90.0,16.0,-217.0
12030,0,162.0,-152.0,-1458.0,-2874.0
12032,1,-1546.0,-1085.0,2107.0,1101.0
12034,1,1204.0,315.0,3316.0,1878.0
12036,1,4277.0,1499.0,6335.0,2120.0
12038,1,254.0,682.0,-92.0,17.0
12040,1,1017.0,317.0,1300.0,56.0
12042,0,807.0,55.0,3269.0,-185.0
12044,0,-2109.0,-116.0,-5122.0,-2612.0
12046,0,157.0,-990.0,47.0,-937.0
12048,1,689.0,1580.0,418.0,594.0
12050,0,-380.0,-623.0,-2761.0,-1709.0
12052,1,2303.0,1154.0,2899.0,1793.0
12054,0,-520.0,-235.0,-3715.0,-2611.0
12056,0,363.0,598.0,-1483.0,-2057.0
12058,1,667.0,277.0,3607.0,3046.0
12060,0,-1641.0,-810.0,-2883.0,-2448.0
12062,0,2924.0,1267.0,3348.0,197.0
12064,1,-419.0,-409.0,1438.0,1446.0
12066,0,-2299.0,-278.0,-4294.0,-788.0
12068,1,859.0,-318.0,2242.0,-390.0
12070,1,-789.0,-652.0,412.0,-1314.0
12072,0,-852.0,-681.0,-4883.0,-2122.0
12074,0,-2436.0,-2240.0,-5262.0,-2785.0
12076,0,-2593.0,-700.0,-5455.0,-2171.0
12078,0,-126.0,-1640.0,-1465.0,-3152.0
12080,0,-733.0,-406.0,-196.0,193.0
12082,1,994.0,-267.0,2852.0,-76.0
12084,0,2148.0,1964.0,534.0,619.0
12086,1,4026.0,3140.0,6522.0,3874.0
12088,1,-376.0,108.0,-880.0,-1180.0
12090,1,829.0,-261.0,1625.0,547.0
12092,1,1376.0,-393.0,3191.0,-455.0
12094,0,-991.0,-150.0,-3245.0,-2613.0
12096,0,2085.0,1209.0,-641.0,-2608.0
12098,0,-1877.0,-793.0,-4493.0,-1246.0
12100,1,2172.0,1784.0,4056.0,3292.0
12102,0,-453.0,282.0,-1551.0,-62.0
12104,1,-572.0,559.0,-83.0,2388.0
12106,1,257.0,2551.0,148.0,881.0
12108,1,-59.0,1796.0,1970.0,3462.0
12110,1,944.0,-77.0,988.0,114.0
12112,0,-47.0,294.0,2827.0,1162.0
12114,0,-1792.0,-1757.0,-4261.0,-4044.0
12116,1,-114.0,275.0,1271.0,889.0
12118,0,17.0,-425.0,608.0,1324.0
12120,1,764.0,-282.0,281.0,32.0
12122,1,1609.0,1837.0,3211.0,1029.0
12124,1,-1425.0,-591.0,880.0,601.0
12126,1,-729.0,-1362.0,-668.0,-1185.0
12128,1,1911.0,1788.0,4248.0,3489.0
12130,0,-1626.0,-1875.0,-1761.0,-3022.0
12132,1,1681.0,1117.0,2725.0,233.0
12134,0,2740.0,1458.0,3474.0,2053.0
12136,0,76.0,84.0,-2252.0,-2350.0
12138,0,-2572.0,-1354.0,-9440.0,-5524.0
12140,1,2258.0,284.0,4084.0,804.0
12142,1,1048.0,918.0,2968.0,726.0
12144,0,694.0,836.0,-1482.0,-1157.0
12146,0,-1799.0,-1427.0,-2780.0,-2536.0
12148,1,3000.0,1900.0,3126.0,904.0
12150,1,-1412.0,48.0,-963.0,2094.0
12152,1,3184.0,2640.0,5426.0,3880.0
12154,1,-1414.0,214.0,-891.0,156.0
12156,0,1352.0,-14.0,-1477.0,-3600.0
12158,0,-935.0,-273.0,-762.0,-1744.0
12160,0,-1047.0,-602.0,-1648.0,-2119.0
12162,1,-142.0,967.0,-1059.0,-173.0
12164,1,919.0,1082.0,1812.0,2247.0
12166,1,-105.0,-283.0,1562.0,571.0
12168,1,1711.0,698.0,4035.0,769.0
12170,0,421.0,121.0,1601.0,487.0
12172,1,-615.0,-1173.0,19.0,-1272.0
12174,0,-660.0,-819.0,-1794.0,-1105.0
12176,0,-1954.0,-1263.0,-2656.0,-2618.0
12178,0,-1712.0,-832.0,-426.0,-2109.0
12180,0,868.0,-234.0,1088.0,590.0
12182,1,335.0,142.0,1768.0,858.0
12184,1,-307.0,-443.0,1078.0,237.0
12186,1,1930.0,1546.0,3161.0,3229.0
12188,0,-620.0,-137.0,-2542.0,-1708.0
12190,1,1544.0,1302.0,5442.0,2833.0
12192,1,920.0,1576.0,2823.0,2571.0
12194,1,-1242.0,-432.0,-1075.0,703.0
12196,0,1390.0,-537.0,2594.0,320.0
12198,1,1169.0,471.0,4435.0,2258.0
12200,0,1556.0,-62.0,328.0,-1198.0
12202,0,-952.0,-665.0,-1210.0,66.0
12204,1,230.0,-841.0,-3149.0,-2813.0
12206,1,3.0,-204.0,1202.0,-91.0
12208,1,-147.0,-406.0,-1931.0,-1087.0
12210,1,3909.0,2934.0,7799.0,4090.0
12212,0,-5475.0,-3779.0,-8310.0,-5593.0
12214,1,407.0,285.0,193.0,905.0
12216,0,1551.0,872.0,-1418.0,-1138.0
12218,1,1571.0,954.0,2305.0,555.0
12220,0,22.0,-98.0,443.0,1280.0
12222,0,-1067.0,459.0,-1542.0,763.0
12224,0,79.0,34.0,296.0,-1259.0
12226,1,196.0,-248.0,-147.0,-2464.0
12228,1,1780.0,1347.0,2126.0,2475.0
12230,1,1468.0,1000.0,2607.0,-1252.0
12232,1,-21.0,38.0,1834.0,2733.0
12234,1,-331.0,-676.0,255.0,-122.0
12236,1,1432.0,976.0,3795.0,3488.0
12238,0,-1128.0,-569.0,-1956.0,-1490.0
12240,0,-1334.0,-1263.0,-2919.0,-1853.0
12242,0,1686.0,1750.0,650.0,506.0
12244,1,4403.0,1910.0,6273.0,3014.0
12246,0,-495.0,-1074.0,-2158.0,-954.0
12248,0,-1994.0,587.0,-2540.0,1527.0
12250,0,-279.0,-853.0,-1907.0,-2507.0
12252,0,-572.0,-189.0,-346.0,-815.0
12254,1,52.0,409.0,1163.0,-39.0
12256,0,31.0,407.0,-2578.0,-1816.0
12258,1,669.0,488.0,3108.0,1544.0
12260,0,-469.0,-217.0,31.0,127.0
12262,1,1964.0,1031.0,2884.0,2852.0
12264,1,2648.0,2545.0,6229.0,3802.0
12266,0,-165.0,-12.0,-176.0,-275.0
12268,1,1173.0,615.0,5820.0,1036.0
12270,0,-2206.0,-1453.0,-2091.0,-846.0
12272,1,1181.0,617.0,-1596.0,-179.0
12274,0,-824.0,-860.0,-4742.0,-3755.0
12276,0,-2260.0,-847.0,-4869.0,-3040.0
12278,0,-2670.0,-1052.0,-4073.0,-4016.0
12280,1,2320.0,1955.0,4646.0,3253.0
12282,1,966.0,939.0,3524.0,939.0
12284,1,795.0,270.0,3019.0,630.0
12286,0,-405.0,-184.0,385.0,-444.0
12288,1,-207.0,-633.0,233.0,-688.0
12290,1,-203.0,-507.0,973.0,-1211.0
12292,0,-2111.0,-1677.0,-3196.0,-2280.0
12294,0,-2139.0,-1192.0,-5611.0,-2630.0
12296,1,896.0,1354.0,1851.0,-806.0
12298,1,-1106.0,-956.0,-2683.0,-623.0
12300,0,-176.0,50.0,-2878.0,-1337.0
12302,0,-2397.0,-1498.0,-5138.0,-2745.0
12304,1,-598.0,-461.0,2030.0,1741.0
12306,1,630.0,444.0,1850.0,-479.0
12308,1,32.0,-352.0,-82.0,-1222.0
12310,1,-1122.0,-757.0,-3010.0,-480.0
12312,0,-1404.0,-626.0,-2452.0,-1635.0
12314,1,-1480.0,-322.0,19.0,1700.0
12316,1,281.0,646.0,1652.0,1510.0
12318,1,831.0,746.0,3702.0,2474.0
12320,1,2713.0,1010.0,2151.0,1480.0
12322,0,-1267.0,-541.0,-2634.0,-2400.0
12324,1,1818.0,41.0,1705.0,541.0
12326,1,3225.0,1843.0,6837.0,4170.0
12328,0,855.0,-150.0,2249.0,1431.0
12330,0,-788.0,227.0,-5382.0,-2099.0
12332,0,-627.0,-1347.0,-2666.0,-3103.0
12334,1,2025.0,1087.0,3089.0,-492.0
12336,0,749.0,600.0,-1455.0,-1478.0
12338,1,3731.0,2470.0,7174.0,5204.0
12340,1,502.0,1201.0,841.0,2818.0
12342,1,-79.0,-368.0,1022.0,1209.0
12344,0,495.0,-494.0,-1101.0,-2768.0
12346,0,144.0,-582.0,-182.0,-77.0
12348,1,1959.0,1941.0,5207.0,3744.0
12350,0,-1354.0,203.0,-1828.0,-649.0
12352,1,1453.0,1251.0,1639.0,1557.0
12354,1,1165.0,399.0,2449.0,3866.0
12356,1,866.0,759.0,948.0,696.0
12358,0,-1594.0,-1234.0,-2079.0,-378.0
12360,0,589.0,778.0,1932.0,2069.0
12362,1,988.0,907.0,2096.0,363.0
12364,1,667.0,590.0,2340.0,1657.0
12366,1,2603.0,771.0,6570.0,1635.0
12368,0,-1318.0,-1398.0,-4334.0,-2695.0
12370,0,-2774.0,-2375.0,-6248.0,-5623.0
12372,1,177.0,680.0,3098.0,3897.0
12374,0,-2693.0,-3005.0,-1301.0,-1485.0
12376,0,-4057.0,-2953.0,-5664.0,-3793.0
12378,0,129.0,818.0,1080.0,342.0
12380,1,1173.0,1937.0,554.0,626.0
12382,0,-954.0,-1429.0,-881.0,-920.0
12384,0,254.0,367.0,1075.0,544.0
12386,0,-935.0,-1706.0,-583.0,-1824.0
12388,1,-54.0,937.0,532.0,1249.0
12390,0,-1288.0,-1046.0,-3378.0,-1043.0
12392,0,1740.0,-468.0,4145.0,953.0
12394,0,-328.0,-47.0,-1621.0,-544.0
12396,1,2188.0,1613.0,7130.0,3617.0
12398,0,-1401.0,-763.0,-3247.0,-1307.0
12400,1,2080.0,1123.0,2593.0,878.0
12402,1,620.0,1312.0,1505.0,1584.0
12404,0,-927.0,-960.0,-3052.0,49.0
12406,1,441.0,313.0,1328.0,421.0
12408,1,1653.0,1329.0,804.0,-663.0
12410,0,908.0,17.0,-1612.0,-1822.0
12412,1,-795.0,-437.0,-1204.0,88.0
12414,1,-1110.0,-715.0,-245.0,-1142.0
12416,0,230.0,286.0,499.0,914.0
12418,1,2299.0,2484.0,7465.0,5497.0
12420,0,-3079.0,-4045.0,-6310.0,-5927.0
12422,0,-3214.0,-2129.0,-6398.0,-3472.0
12424,1,-185.0,709.0,2485.0,2971.0
12426,1,1466.0,1077.0,1396.0,672.0
12428,0,561.0,-492.0,2031.0,-691.0
12430,0,2320.0,885.0,562.0,-1901.0
12432,1,-609.0,-224.0,-1226.0,523.0
12434,0,-1394.0,-2204.0,-3908.0,-2559.0
12436,0,-1831.0,-1885.0,-1631.0,-502.0
12438,1,2686.0,2567.0,6665.0,5393.0
12440,0,-3949.0,-2182.0,-10269.0,-7638.0
12442,0,1097.0,744.0,-1440.0,-1670.0
12444,1,1249.0,1037.0,4137.0,2475.0
12446,1,97.0,762.0,1663.0,285.0
12448,1,-160.0,-38.0,2683.0,316.0
12450,0,-2122.0,-2543.0,-1918.0,-3118.0
12452,0,-1851.0,-958.0,-2266.0,-1637.0
12454,0,967.0,833.0,1709.0,1067.0
12456,1,-924.0,-1025.0,-546.0,-2753.0
12458,1,4287.0,2151.0,4066.0,1303.0
12460,0,-646.0,-1723.0,-3681.0,-3488.0
12462,1,3606.0,2752.0,10749.0,6397.0
12464,1,2435.0,929.0,2227.0,2160.0
12466,1,-1639.0,-330.0,980.0,3233.0
12468,0,-2498.0,-1135.0,-3806.0,-2506.0
12470,1,1716.0,533.0,94.0,14.0
12472,1,2062.0,1990.0,5992.0,3908.0
12474,0,458.0,-138.0,50.0,-1734.0
12476,0,-421.0,-221.0,-1293.0,-1693.0
12478,0,623.0,9.0,2016.0,-808.0
12480,1,-899.0,-489.0,212.0,1880.0
12482,1,2117.0,1670.0,124.0,1072.0
12484,1,88.0,-257.0,3181.0,1294.0
12486,1,2597.0,1586.0,3688.0,1913.0
12488,0,555.0,-770.0,-998.0,-3488.0
12490,1,-114.0,836.0,-117.0,1741.0
12492,1,-788.0,349.0,-57.0,1327.0
12494,1,2258.0,1033.0,3366.0,861.0
12496,0,-1336.0,-944.0,-3234.0,-1094.0
